,num_edges,density,avg_clustering,average_weight,avg_curvature,Time,sp500
0,2651,0.1416056834570802,0.399544591839625,0.0641100359539205,0.7272916922586171,2005-02-09,-0.003263783275809118
1,3280,0.1752043160087602,0.4269301104921001,0.083106996078353,0.731257184164433,2005-02-10,0.0015624639583027289
2,3618,0.1932589071096629,0.4414958082506284,0.0920411138255526,0.7279419659244186,2005-02-11,0.003719748728139738
3,2745,0.1466267827573313,0.4190741347005556,0.0676760723207328,0.7234151978000365,2005-02-14,-0.0003239015048397409
4,2783,0.1486565888574328,0.4178704330581693,0.0688549822188465,0.7213543724366457,2005-02-15,0.0016164890645102847
5,3500,0.1869558250093478,0.4477596165699467,0.0886800421840936,0.7203771651496954,2005-02-16,0.00028669043553875007
6,2672,0.1427274184071363,0.4240601578933234,0.0655687844662129,0.7219433213750869,2005-02-17,-0.0035254397286115235
7,2618,0.1398429571069921,0.434704846463216,0.0640179689396329,0.7237282694367119,2005-02-18,0.0005774794454578291
8,3772,0.2014849634100742,0.4603207124507362,0.0941250928628859,0.721898613896707,2005-02-22,-0.006505800951505103
9,4795,0.2561294802628064,0.4832650810581667,0.123545740236239,0.7265368374581268,2005-02-23,0.0031015496541453302
10,3714,0.1983868383099193,0.4615786151653997,0.0930840505663838,0.7262102697350745,2005-02-24,0.002862882035804981
11,3013,0.1609422573580471,0.4295674886670556,0.0733999173388312,0.7306945891740615,2005-02-25,0.004276877028844384
12,5016,0.2679344052133967,0.4809934335969704,0.1302187141509299,0.7392146262353265,2005-02-28,-0.002870763978727542
13,4602,0.245820201912291,0.4685647637271393,0.1192101206154289,0.7385445744654268,2005-03-01,0.002155001962234282
14,5757,0.3075156241653757,0.5075594136527751,0.1529820138622544,0.738338706297877,2005-03-02,-0.00021497403792514191
15,6355,0.3394583622669729,0.5213626244012637,0.1706156610833969,0.7414881620270496,2005-03-03,0.00017900682383631406
16,7607,0.4063351316703167,0.5590205009825188,0.2060842139668807,0.7488926999869451,2005-03-04,0.005376585501013498
17,7206,0.3849153357192457,0.548073386183548,0.1930460602201173,0.7466709197930047,2005-03-07,0.00021216723177786
18,7423,0.3965065968698253,0.5575506735837521,0.1988721448112248,0.7457160257369266,2005-03-08,-0.0016299730526447842
19,9226,0.4928155547246408,0.5981792574287456,0.2524279660647116,0.7706189820038981,2005-03-09,-0.004855275684073401
20,7730,0.4129052935206452,0.5648811733811001,0.207555598399905,0.7517814171620075,2005-03-10,0.0009680856744931354
21,9038,0.4827733561241387,0.602396027503922,0.2438085494179067,0.7608440817889368,2005-03-11,-0.003055368207273812
22,8907,0.4757758666737888,0.6036260025570275,0.2377022640106568,0.755745925370229,2005-03-14,0.0026972257730994986
23,9063,0.4841087548742054,0.6049149333259568,0.2427825774689141,0.7605655718046738,2005-03-15,-0.003600100317035837
24,10494,0.5605469793280273,0.6414035517840099,0.2807332308951505,0.7726949944044579,2005-03-16,-0.0037029288145289385
25,9204,0.491640403824582,0.6153379286034195,0.2407465125964972,0.7539921433883469,2005-03-17,0.0008742241629493552
26,8740,0.4668554030233428,0.6077380349846019,0.2304666215062761,0.7495817131361135,2005-03-18,-0.0012913175772282237
27,7722,0.4124779659206239,0.5774412582125236,0.2002358674522665,0.7366284392428986,2005-03-21,-0.0016152255915966585
28,7196,0.3843811762192191,0.5675514209494688,0.1836806543166529,0.7259697887619475,2005-03-22,-0.004435277029401163
29,6348,0.3390844506169542,0.5465510762025938,0.1595672428438931,0.7199177903957221,2005-03-23,0.00037140017662373737
30,7173,0.3831526093691576,0.573932479248316,0.1843450234038087,0.7269268283016316,2005-03-24,0.0005192549689863046
31,5801,0.3098659259654933,0.5331864554023759,0.1449921770383903,0.7166532833182035,2005-03-28,0.0006298718936101899
32,5787,0.3091181026654559,0.5354564257532994,0.1446660167109401,0.7159024628461265,2005-03-29,-0.0028972122948180967
33,6195,0.3309118102665456,0.5476237692654934,0.1514378709961722,0.7143501440758148,2005-03-30,0.006106252653478972
34,6962,0.3718818439185941,0.5687345058042027,0.1800955725629568,0.7274938114248405,2005-03-31,-0.0008092442726037596
35,3293,0.1758987233587949,0.4745617309256997,0.0767510671871883,0.7067401328122148,2005-04-01,-0.0019558747326495762
36,4262,0.2276587789113829,0.5166437944264379,0.1042290658068666,0.704957213849504,2005-04-04,0.0007391739518161078
37,3705,0.1979060947598953,0.4903940975422518,0.0906250951452881,0.7109010694210832,2005-04-05,0.002062460261614607
38,3350,0.1789434325089471,0.4671040998826626,0.0808581892092278,0.7141079693293406,2005-04-06,0.0015041922468284064
39,3397,0.1814539821590726,0.4615364687362062,0.082612840038111,0.7132650200156907,2005-04-07,0.0023371892421228946
40,3891,0.207841461460392,0.4801856076127469,0.0947003133853713,0.7129752044038129,2005-04-08,-0.004540048906713112
41,4198,0.224240158111212,0.4889852054045797,0.1034639490487835,0.7165113980308202,2005-04-11,0.00033112462774775864
42,3628,0.1937930666096896,0.4723097234184064,0.0886222512562479,0.7141464866402962,2005-04-12,0.002237736490897424
43,4689,0.2504673895625233,0.5025545696157817,0.1167074539436766,0.7138922981464383,2005-04-13,-0.005152890271020949
44,5160,0.2756263020137813,0.5317775757411723,0.1277912713275486,0.710647297933073,2005-04-14,-0.005701903385315621
45,4536,0.2422947492121147,0.5151470358096801,0.1086603177866965,0.7060581667362527,2005-04-15,-0.006120210269193738
46,6311,0.3371080604668554,0.5474411568841216,0.1585499298015968,0.7292521237889308,2005-04-18,0.0013297285901285871
47,5829,0.311361572565568,0.5427582022434795,0.1446618484987529,0.7209505117499267,2005-04-19,0.0034379705684224326
48,5399,0.2883927140644196,0.5125782810123489,0.1312449506625649,0.7210043388951761,2005-04-20,-0.006101189237078808
49,6626,0.3539340847176967,0.5536865823832636,0.1595674987064494,0.7272921124840588,2005-04-21,0.008353277219805166
50,6422,0.3430372309171519,0.5453230490237165,0.1552230403715225,0.7280399561770206,2005-04-22,-0.0016504783181312543
51,6475,0.3458682762672934,0.5510059157458445,0.1544124210256579,0.7275375416866842,2005-04-25,0.0028465367129302255
52,6917,0.3694781261684739,0.5661664424521159,0.1636485665628818,0.7240264582241305,2005-04-26,-0.00423917022074094
53,5647,0.301639869665082,0.5400283112344472,0.1300629582960165,0.7168184608393674,2005-04-27,0.0016933243856500635
54,5818,0.3107739971155387,0.5485972689659268,0.1337819854051327,0.7123389897691145,2005-04-28,-0.005479725917208134
55,7014,0.3746594733187329,0.5837617071843113,0.1625395238078117,0.7188356616761449,2005-04-29,0.005855059260164497
56,8709,0.46519950857326,0.6202598985866733,0.2088603953303839,0.7374238644797604,2005-05-02,0.0024318902852780155
57,9795,0.5232092302761605,0.638468672670516,0.240221967350279,0.7548938819564076,2005-05-03,0.0007454729275655492
58,9338,0.4987981411249399,0.6346466076526042,0.2251072656785249,0.7456984869026546,2005-05-04,0.0033394879408226164
59,6533,0.3489664013674483,0.569150010400056,0.1518978815257474,0.7134547784886359,2005-05-05,-0.000147874207933274
60,6973,0.3724694193686235,0.5882024074762823,0.1637835210117107,0.7194791755369194,2005-05-06,-0.0013703461326088906
61,6796,0.3630147962181507,0.5713092918252626,0.1596552539106173,0.7174500853391036,2005-05-09,0.0026992881146243874
62,7984,0.4264729448213236,0.6066135835134833,0.1880991868647356,0.7251351106928049,2005-05-10,-0.004520555714904839
63,7557,0.4036643341701832,0.5941897168838643,0.1763147820536342,0.7184934214666138,2005-05-11,0.0023772870007274793
64,8913,0.4760963623738048,0.6260015983086449,0.2111938418480309,0.7354787961728504,2005-05-12,-0.0048049948117054875
65,6997,0.3737514021686876,0.5862527996265594,0.1605005035341531,0.7103669792643494,2005-05-13,-0.0008623917635743883
66,6361,0.3397788579669889,0.5753635329553815,0.1427114813629698,0.7062368767390397,2005-05-16,0.00403441287366979
67,5906,0.3154746007157737,0.567735994321293,0.1296475251261629,0.7034339491323333,2005-05-17,0.0028905770711207257
68,6694,0.3575663693178783,0.5797173504782344,0.1494196576335242,0.7073828801719816,2005-05-18,0.004446512624017407
69,6954,0.3714545163185727,0.5894518556481005,0.1593554470122957,0.7109520781455803,2005-05-19,0.0018241687797933004
70,6574,0.3511564553175578,0.5744576623848197,0.1522486129133984,0.7137640700585097,2005-05-20,-0.0006193711772823907
71,5731,0.3061268094653063,0.5361603644872605,0.1347070772546946,0.7152710449827505,2005-05-23,0.0023995761762642953
72,7866,0.4201698627210085,0.6004034342268674,0.1915664812224301,0.7273941166231351,2005-05-24,-0.0010163169492707347
73,8073,0.4312269643715613,0.6067500435643044,0.1952888490295807,0.7262916168090924,2005-05-25,-0.0003272160821428116
74,7029,0.375460712568773,0.5869541103733227,0.170599713702625,0.7163568865503674,2005-05-26,0.0023215307515309647
75,4844,0.2587468618129373,0.5130544826182205,0.1145517821192108,0.6983025934759504,2005-05-27,0.0007227881774123368
76,5828,0.3113081566155654,0.546756431394461,0.1415941008864679,0.7071702315302071,2005-05-31,-0.0027897194607138243
77,5946,0.3176112387158805,0.553721651723211,0.1448270015247973,0.7083966681093493,2005-06-01,0.00369170664577112
78,6021,0.3216174349660808,0.5439861994627141,0.1497858328582154,0.710283937084794,2005-06-02,0.0009360456845621812
79,7639,0.4080444420704022,0.5851818274592434,0.1938111373923333,0.7248017305039165,2005-06-03,-0.0021992002529012122
80,5821,0.3109342449655467,0.5400020420023468,0.1440470732358262,0.7065924033252928,2005-06-06,-0.00039802867018168264
81,5311,0.2836921104641846,0.5222881204300651,0.1320159450064582,0.7067651717092271,2005-06-07,0.00032580494877820776
82,6004,0.3207093638160355,0.542365802518468,0.1519936253398714,0.7141883659910372,2005-06-08,-0.0007962490732069671
83,5778,0.3086373591154319,0.5298182141565517,0.1450755006370076,0.7127369779426975,2005-06-09,0.002059613417947581
84,5921,0.3162758399658137,0.5385893652251933,0.1531538540697001,0.7184170859838561,2005-06-10,-0.0010105575416772261
85,6869,0.3669141605683457,0.5605398998918582,0.1817220705486643,0.7278787877020073,2005-06-13,0.0013708502192937289
86,7388,0.3946370386197319,0.5744490636304925,0.1967972189936797,0.7321466857446923,2005-06-14,0.0010073005457662543
87,7289,0.3893488595694674,0.561819716153889,0.1950744561652506,0.7337946221215454,2005-06-15,0.000825598725002985
88,6196,0.3309652262165483,0.5271166818944031,0.1667393839923962,0.7273449974664646,2005-06-16,0.0011104765595770782
89,6962,0.3718818439185941,0.5445559247576618,0.1904564659152801,0.7383002743400469,2005-06-17,0.0016061389537884718
90,5736,0.3063938892153197,0.5057375857369076,0.1559989547463678,0.7323442106930512,2005-06-20,0.00014314975269091867
91,5481,0.2927728219646386,0.4951260959014453,0.1498290962953044,0.7267456948939556,2005-06-21,0.0002503233792738868
92,3521,0.1880775599594038,0.4222841899053094,0.0941976975119931,0.7270712733090756,2005-06-22,0.00035757479192177755
93,5956,0.3181453982159072,0.5046105349889163,0.1645814374737697,0.7278593242020694,2005-06-23,-0.006152254299185422
94,4461,0.2382885529619144,0.4567082573777619,0.1205107149462288,0.722240122906007,2005-06-24,-0.0032002699070377005
95,4737,0.2530313551626515,0.4674941561673574,0.1290743330759379,0.7227291040786034,2005-06-27,0.0006199085648157521
96,8416,0.4495486352224774,0.5780738144919537,0.2385202876961324,0.7528894474427655,2005-06-28,0.003629898391545705
97,7456,0.3982693232199135,0.5558366344198548,0.2084683435722189,0.741819616766847,2005-06-29,-0.0011582744672984369
98,6137,0.3278136851663907,0.5206051760818776,0.1661374662141236,0.7278237590354646,2005-06-30,-0.002362265981940892
99,5172,0.2762672934138133,0.4857586509355583,0.1381899518283564,0.7255216342066059,2005-07-01,0.0012735446327734046
100,4877,0.2605095881630255,0.4839922615121544,0.12977293324771,0.7290382525991754,2005-07-05,0.0034741472338319923
101,6496,0.3469900112173495,0.5378516375787419,0.1757942239183413,0.7342508143296197,2005-07-06,-0.0036556243132768174
102,6534,0.3490198173174509,0.5328644180081542,0.1786958897213439,0.7421098740957106,2005-07-07,0.0017047182836740227
103,4755,0.2539928422626996,0.4852327746229046,0.1241427277862601,0.7316920279054618,2005-07-08,0.0049322646357188304
104,6034,0.3223118423161156,0.5306621283697355,0.1602238801079928,0.7296804003654493,2005-07-11,0.002213964508406052
105,3707,0.1980129266599006,0.4425199898675794,0.0951005545872214,0.7315731977187822,2005-07-12,0.0011380712898454437
106,3971,0.2121147374606057,0.4466554596908327,0.102605584677374,0.734292967680145,2005-07-13,0.0006034384968449658
107,3847,0.2054911596602745,0.4526984146125699,0.0987748725011213,0.7320159528733428,2005-07-14,0.001699362386549108
108,4572,0.2442177234122108,0.4674390199763953,0.1202475040190911,0.7355900346293024,2005-07-15,-0.00024731540478217795
109,5112,0.2730623364136531,0.5072713343209564,0.1353090961686333,0.729995133085701,2005-07-18,-0.0017360212042458745
110,5244,0.2801132418140056,0.5062485762707211,0.1388314575624678,0.729909655455106,2005-07-19,0.002371849904112544
111,5382,0.2874846429143742,0.5116925300355374,0.1424317877457539,0.7301298470152592,2005-07-20,0.0014802491961614095
112,4041,0.2158538539607926,0.4736316214936589,0.1021944468665498,0.7263322376984285,2005-07-21,-0.0025406303256230167
113,3947,0.2108327546605416,0.4660736537229629,0.0994389731437402,0.7259489274421788,2005-07-22,0.0028922049753796752
114,4824,0.2576785428128839,0.4989725916666337,0.1235251901152802,0.7240413118081549,2005-07-25,-0.0012320736312088076
115,4681,0.250040061962502,0.492367187198082,0.1203143349354132,0.7234604500961349,2005-07-26,0.0005283061903260666
116,4241,0.2265370439613268,0.4683690876084158,0.1081797878061919,0.72425866646104,2005-07-27,0.001581885242788017
117,4178,0.2231718391111586,0.4730037312656545,0.1060060524891387,0.7246792854588733,2005-07-28,0.0027277891322541326
118,4050,0.2163345975108167,0.4729138333228883,0.100930343885816,0.720877088217033,2005-07-29,-0.0029033888335885383
119,4326,0.2310773997115538,0.4714682885057287,0.111446087782025,0.7286133212680735,2005-08-01,-0.00031594819488156567
120,3887,0.2076277976603814,0.4496981408766561,0.100351117068458,0.7357517087225777,2005-08-02,0.002591352084668319
121,3178,0.1697558891084878,0.4242402439779565,0.0804477099613283,0.7371069970432267,2005-08-03,0.0011506617958074727
122,5837,0.3117889001655894,0.5016509523293657,0.1575178172530471,0.7412607256284255,2005-08-04,-0.003496244227986667
123,8371,0.4471449174723572,0.5728510539874473,0.2315234308851024,0.7624170452009427,2005-08-05,-0.0029586039780138407
124,5927,0.3165963356658298,0.5068247193170092,0.1579295098155964,0.7408728806129081,2005-08-08,-0.0008137506958325602
125,5512,0.2944287164147214,0.4961928914400969,0.1446546358147494,0.7385397842994389,2005-08-09,0.0026124908269564706
126,5983,0.3195876288659793,0.5256430372615197,0.1588238192317947,0.733953009769783,2005-08-10,-0.000211278148582128
127,5457,0.2914908391645745,0.5088165734369287,0.1448923656395574,0.7354701653591633,2005-08-11,0.0017221426982869659
128,2836,0.1514876342075743,0.4363488411342845,0.0694092393235564,0.7359968207629521,2005-08-12,-0.0026739827951314243
129,2925,0.156241653757812,0.4173731420772843,0.073484188817652,0.7389061575477708,2005-08-15,0.0026739827951314243
130,3585,0.1914961807595748,0.4498680574422682,0.0896692406050353,0.7336370923262622,2005-08-16,-0.00568423860509748
131,4664,0.2491319908124566,0.4833807633629828,0.1198375216171658,0.7298353484369737,2005-08-17,-3.5358950835062686e-05
132,5086,0.2716735217135836,0.4894281478432964,0.1320212252278825,0.7327551386348687,2005-08-18,-3.558612129728189e-05
133,4379,0.2339084450616954,0.4738785633593618,0.1118738054563466,0.7268458830642968,2005-08-19,0.0009940800471393008
134,4487,0.2396773676619838,0.4775223696335288,0.1147472535788569,0.726587067923164,2005-08-22,0.0
135,4482,0.2394102879119705,0.4719617873753619,0.1144614627220046,0.7272776235177456,2005-08-23,-0.0008164027924464357
136,4279,0.2285668500614283,0.471644253809471,0.1084779101659099,0.721514849156421,2005-08-24,-0.0038900465475679713
137,3530,0.1885583035094279,0.44915322147844,0.0879081308615935,0.7210138918800585,2005-08-25,0.0015744402513997446
138,3769,0.2013247155600662,0.4644113098553488,0.0943856077121116,0.7187391408374684,2005-08-26,-0.002974715924854765
139,4869,0.2600822605630041,0.5050846714049972,0.1248645644776995,0.7171773828452516,2005-08-29,0.00333190047521148
140,5969,0.318839805565942,0.5313724891525415,0.1567516533625828,0.7222467044107984,2005-08-30,-0.00229032674082541
141,5670,0.3028684365151434,0.5387543954249813,0.1443423524563929,0.7158706391640441,2005-08-31,0.00545487338407602
142,6838,0.3652582661182629,0.5595948464801693,0.1793606015735235,0.7257996031773921,2005-09-01,-0.0003189392239322242
143,4308,0.2301159126115058,0.4772720530744888,0.1083124860301325,0.7141129546723165,2005-09-02,-0.00078055442988334
144,4826,0.2577853747128892,0.5041390118938848,0.1202096212857942,0.714068695047386,2005-09-06,0.005049573814777553
145,4913,0.2624325623631216,0.5091589468396098,0.1223209287967796,0.7138297129952306,2005-09-07,0.0007368527287296978
146,4448,0.2375941456118797,0.5029406408388601,0.1098739043386277,0.7143112088146761,2005-09-08,-0.0014394873340835002
147,4823,0.2576251268628812,0.521569862081889,0.1175723383118554,0.7067187299254046,2005-09-09,0.003851066353501853
148,4626,0.2471021847123551,0.5022074394400606,0.1146554855995917,0.7140857603120043,2005-09-12,-0.0008723303833209073
149,5931,0.3168099994658405,0.5398159977015419,0.1519398756835199,0.7201295001065928,2005-09-13,-0.00241640439812274
150,4815,0.2571977992628599,0.5118945284377548,0.1192426838704618,0.7113236322878044,2005-09-14,-0.0015831807651289775
151,4802,0.2565033919128252,0.5113450199831455,0.1206104626070019,0.7170840747977223,2005-09-15,-0.00021166102341285686
152,4361,0.2329469579616473,0.4992741609102462,0.106700779792243,0.7085264799085257,2005-09-16,0.003077190963960419
153,6157,0.3288820041664441,0.5621765481023735,0.1561092653005555,0.7176495505821261,2005-09-19,-0.0014440918224254418
