,num_edges,density,avg_clustering,average_weight,avg_curvature
0,193,0.010309278350515464,0.0,0.00455003689731932,0.9993317571096915
1,193,0.010309278350515464,0.0,0.004561424756304217,0.9993237043521074
2,193,0.010309278350515464,0.0,0.004567097316432341,0.999307996334163
3,193,0.010309278350515464,0.0,0.004539472619504872,0.9993128252523892
4,193,0.010309278350515464,0.0,0.004532564092215123,0.9993097349100333
5,193,0.010309278350515464,0.0,0.004535180643892814,0.9993289629989327
6,193,0.010309278350515464,0.0,0.004540685262556761,0.9993192704492909
7,193,0.010309278350515464,0.0,0.004532419166723868,0.9993039969228338
8,193,0.010309278350515464,0.0,0.0045530674944302095,0.9992997397032914
9,193,0.010309278350515464,0.0,0.004552475741262069,0.9992937187413902
10,193,0.010309278350515464,0.0,0.004557438437310974,0.9992762732041226
11,193,0.010309278350515464,0.0,0.0045645156958518535,0.9992790989421599
12,193,0.010309278350515464,0.0,0.0045577880226947524,0.9992973864543488
13,193,0.010309278350515464,0.0,0.004560038915071168,0.999313861977923
14,193,0.010309278350515464,0.0,0.00455667523169551,0.9993190018166768
15,193,0.010309278350515464,0.0,0.004562357818695066,0.9993258308690757
16,193,0.010309278350515464,0.0,0.004570689775808117,0.9993294803806244
17,193,0.010309278350515464,0.0,0.004562021236132963,0.9993123092153992
18,193,0.010309278350515464,0.0,0.004549071266921371,0.9993287540255651
19,193,0.010309278350515464,0.0,0.004563747514751584,0.9993369141417534
20,193,0.010309278350515464,0.0,0.004563050217407202,0.9993608395701494
21,193,0.010309278350515464,0.0,0.004559881550496846,0.9993693166880977
22,193,0.010309278350515464,0.0,0.00453851901688207,0.9993211025913453
23,193,0.010309278350515464,0.0,0.004534797116570539,0.9992998099566626
24,193,0.010309278350515464,0.0,0.004528584234430494,0.999321166089591
25,193,0.010309278350515464,0.0,0.004516553592430042,0.9993373358925649
26,193,0.010309278350515464,0.0,0.004533061068053134,0.9993384284033138
27,193,0.010309278350515464,0.0,0.004530189799171343,0.9993882212779828
28,193,0.010309278350515464,0.0,0.004528664904157812,0.9993421647931209
29,193,0.010309278350515464,0.0,0.0045177115747402265,0.9993491138317634
30,193,0.010309278350515464,0.0,0.004487421121158618,0.9993760478553994
31,193,0.010309278350515464,0.0,0.00448626204432509,0.9993820385027375
32,193,0.010309278350515464,0.0,0.004494501989223118,0.999355195591251
33,193,0.010309278350515464,0.0,0.0045018032238411014,0.9994044082772446
34,193,0.010309278350515464,0.0,0.0045431752419706085,0.999373302274907
35,193,0.010309278350515464,0.0,0.0045380976368240575,0.9994000373318048
36,193,0.010309278350515464,0.0,0.0045411936831021875,0.9993938516191606
37,193,0.010309278350515464,0.0,0.004552559156536149,0.9993566135972562
38,193,0.010309278350515464,0.0,0.004540334205305438,0.9993679031398127
39,193,0.010309278350515464,0.0,0.004542511656117889,0.9993822324787048
40,193,0.010309278350515464,0.0,0.004530466509293009,0.9993658484305381
41,193,0.010309278350515464,0.0,0.004512825324786256,0.9993488570776792
42,193,0.010309278350515464,0.0,0.004535960097680991,0.9993581788111473
43,193,0.010309278350515464,0.0,0.004538470938883427,0.9993530566101242
44,193,0.010309278350515464,0.0,0.004513659741699646,0.999341527906116
45,193,0.010309278350515464,0.0,0.004531450841671169,0.9993407930943309
46,193,0.010309278350515464,0.0,0.004526632719304766,0.999334866198367
47,193,0.010309278350515464,0.0,0.004536184064784829,0.9993445993375896
48,193,0.010309278350515464,0.0,0.004544520719858971,0.9993498693254762
49,193,0.010309278350515464,0.0,0.004538681410049982,0.9993541231076732
50,193,0.010309278350515464,0.0,0.004551955477559138,0.9993516200015561
51,193,0.010309278350515464,0.0,0.0045562659375229676,0.999378220323522
52,193,0.010309278350515464,0.0,0.004547521097576647,0.9993727850982493
53,193,0.010309278350515464,0.0,0.004527889317919502,0.9993839965584642
54,193,0.010309278350515464,0.0,0.004530378891806381,0.9993949497392863
55,193,0.010309278350515464,0.0,0.004511259659204653,0.999384900939852
56,193,0.010309278350515464,0.0,0.004502807010191633,0.9993892319879859
57,193,0.010309278350515464,0.0,0.004500734637139131,0.9993836474228315
