,num_edges,density,avg_clustering,average_weight,avg_curvature,Time,sp500
0,193,0.0103092783505154,0.0,0.0045500368973193,0.9325074680788492,2005-07-05,0.0034739955964577796
1,193,0.0103092783505154,0.0,0.0045614247563042,0.9316941395628452,2005-07-06,-0.0036555873652615034
2,193,0.0103092783505154,0.0,0.0045670973164323,0.9301076297504637,2005-07-07,0.0017049091330534338
3,193,0.0103092783505154,0.0,0.0045394726195048,0.9305953504913073,2005-07-08,0.004932301425644603
4,193,0.0103092783505154,0.0,0.0045325640922151,0.9302832259133497,2005-07-11,0.002213814099916389
5,193,0.0103092783505154,0.0,0.0045351806438928,0.9322252628922141,2005-07-12,0.0011380340273627887
6,193,0.0103092783505154,0.0,0.0045406852625567,0.9312463153783717,2005-07-13,0.0006034386005953074
7,193,0.0103092783505154,0.0,0.0045324191667238,0.9297036892062119,2005-07-14,0.001699548492612113
8,193,0.0103092783505154,0.0,0.0045530674944302,0.929273710032436,2005-07-15,-0.0002475384458924257
9,193,0.0103092783505154,0.0,0.004552475741262,0.9286655928804071,2005-07-18,-0.0017357229867740465
10,193,0.0103092783505154,0.0,0.0045574384373109,0.9269035936163826,2005-07-19,0.0023715889795503653
11,193,0.0103092783505154,0.0,0.0045645156958518,0.9271889931581649,2005-07-20,0.0014801754420856739
12,193,0.0103092783505154,0.0,0.0045577880226947,0.9290360318892334,2005-07-21,-0.002540407871199024
13,193,0.0103092783505154,0.0,0.0045600389150711,0.9307000597702276,2005-07-22,0.0028921305344447035
14,193,0.0103092783505154,0.0,0.0045566752316955,0.9312191834843534,2005-07-25,-0.0012321107096737727
15,193,0.0103092783505154,0.0,0.004562357818695,0.9319089177766315,2005-07-26,0.0005284173355570854
16,193,0.0103092783505154,0.0,0.0045706897758081,0.9322775184430657,2005-07-27,0.0015817004797873402
17,193,0.0103092783505154,0.0,0.0045620212361329,0.9305432307553144,2005-07-28,0.002727826493069241
18,193,0.0103092783505154,0.0,0.0045490712669213,0.9322041565820854,2005-07-29,-0.0029030571026078533
19,193,0.0103092783505154,0.0,0.0045637475147515,0.9330283283170941,2005-08-01,-0.0003162435309713718
20,193,0.0103092783505154,0.0,0.0045630502174072,0.9354447965850923,2005-08-02,0.002591389025196955
21,193,0.0103092783505154,0.0,0.0045598815504968,0.9363009854978562,2005-08-03,0.0011506617958074727
22,193,0.0103092783505154,0.0,0.004538519016882,0.9314313617258664,2005-08-04,-0.003496244227986667
23,193,0.0103092783505154,0.0,0.0045347971165705,0.9292808056229191,2005-08-05,-0.0029585668060161385
24,193,0.0103092783505154,0.0,0.0045285842344304,0.9314377750486894,2005-08-08,-0.0008138251095466398
25,193,0.0103092783505154,0.0,0.00451655359243,0.9330709251490441,2005-08-09,0.002612417013577062
26,193,0.0103092783505154,0.0,0.0045330610680531,0.933181268734691,2005-08-10,-0.0002112782026220117
27,193,0.0103092783505154,0.0,0.0045301897991713,0.9382103490762597,2005-08-11,0.0017222169176198676
28,193,0.0103092783505154,0.0,0.0045286649041578,0.9335586441051976,2005-08-12,-0.0026739830229653982
29,193,0.0103092783505154,0.0,0.0045177115747402,0.9342604970081025,2005-08-15,0.0026739830229653982
30,193,0.0103092783505154,0.0,0.0044874211211586,0.9369808333953346,2005-08-16,-0.005684089587894459
31,193,0.0103092783505154,0.0,0.004486262044325,0.9375858887764922,2005-08-17,-3.550845708510941e-05
32,193,0.0103092783505154,0.0,0.0044945019892231,0.9348747547163476,2005-08-18,-3.5623506275950234e-05
33,193,0.0103092783505154,0.0,0.0045018032238411,0.9398452360017084,2005-08-19,0.0009940802180745667
34,193,0.0103092783505154,0.0,0.0045431752419706,0.9367035297656019,2005-08-22,0.0
35,193,0.0103092783505154,0.0,0.004538097636824,0.9394037705122873,2005-08-23,-0.0008163655661752589
36,193,0.0103092783505154,0.0,0.0045411936831021,0.9387790135352218,2005-08-24,-0.0038898583696802547
37,193,0.0103092783505154,0.0,0.0045525591565361,0.9350179733228812,2005-08-25,0.0015743270065196047
38,193,0.0103092783505154,0.0,0.0045403342053054,0.9361582171210958,2005-08-26,-0.002974677842081608
39,193,0.0103092783505154,0.0,0.0045425116561178,0.9376054803491883,2005-08-29,0.003331674684013519
40,193,0.0103092783505154,0.0,0.004530466509293,0.9359506914843375,2005-08-30,-0.0022900633968723216
41,193,0.0103092783505154,0.0,0.0045128253247862,0.9342345648455967,2005-08-31,0.005454834708135348
42,193,0.0103092783505154,0.0,0.0045359600976809,0.9351760599258663,2005-09-01,-0.0003188645884701913
43,193,0.0103092783505154,0.0,0.0045384709388834,0.9346587176225433,2005-09-02,-0.0007808156636746055
44,193,0.0103092783505154,0.0,0.0045136597416996,0.9334943185177127,2005-09-06,0.005049685887133615
45,193,0.0103092783505154,0.0,0.0045314508416711,0.9334201025274078,2005-09-07,0.0007367790027084098
46,193,0.0103092783505154,0.0,0.0045266327193047,0.9328214860350648,2005-09-08,-0.0014392656665107584
47,193,0.0103092783505154,0.0,0.0045361840647848,0.9338045330965463,2005-09-09,0.0038508817530695794
48,193,0.0103092783505154,0.0,0.0045445207198589,0.9343368018730965,2005-09-12,-0.0008722569918546696
49,193,0.0103092783505154,0.0,0.0045386814100499,0.9347664338749975,2005-09-13,-0.002416478068245631
50,193,0.0103092783505154,0.0,0.0045519554775591,0.9345136201571533,2005-09-14,-0.0015832179724657447
51,193,0.0103092783505154,0.0,0.0045562659375229,0.937200252675719,2005-09-15,-0.00021154978803394897
52,193,0.0103092783505154,0.0,0.0045475210975766,0.936651294923172,2005-09-16,0.0030773380165698416
53,193,0.0103092783505154,0.0,0.0045278893179195,0.9377836524048858,2005-09-19,-0.001444275965539532
54,193,0.0103092783505154,0.0,0.0045303788918063,0.9388899236679307,2005-09-20,-0.003685075472068977
55,193,0.0103092783505154,0.0,0.0045112596592046,0.9378749949250514,2005-09-21,-0.0040755604394078215
56,193,0.0103092783505154,0.0,0.0045028070101916,0.9383124307865875,2005-09-22,0.0015419106709813057
57,193,0.0103092783505154,0.0,0.0045007346371391,0.9377483897059905,2005-09-23,0.00035775186813036264
58,193,0.0103092783505154,0.0,0.0045087426277518,0.9343861726201577,2005-09-26,0.0005005001949160981
59,193,0.0103092783505154,0.0,0.0045387174953617,0.9379724889220872,2005-09-27,-0.00010738057421022518
60,193,0.0103092783505154,0.0,0.0045426472379883,0.9363222194193851,2005-09-28,0.00042846590719225475
61,193,0.0103092783505154,0.0,0.0045486083534097,0.9373343461625466,2005-09-29,0.003519585420333815
62,193,0.0103092783505154,0.0,0.0045478047914295,0.9357419435845495,2005-09-30,0.0013432871726992701
63,193,0.0103092783505154,0.0,0.0045543410481923,0.9336416830326183,2005-10-03,-0.001555701032698975
64,193,0.0103092783505154,0.0,0.0045435348611479,0.9370825494025644,2005-10-04,-0.0049163281375956824
65,193,0.0103092783505154,0.0,0.0045198102102415,0.9362549571906448,2005-10-05,-0.005734177450238631
66,193,0.0103092783505154,0.0,0.0045407952168412,0.9369342481842452,2005-10-06,-0.0015639146664123693
67,193,0.0103092783505154,0.0,0.0045373365338181,0.9344819245729694,2005-10-07,0.0014912523225927288
68,193,0.0103092783505154,0.0,0.0045402107308618,0.9357217585935323,2005-10-10,-0.0036827208283001234
69,193,0.0103092783505154,0.0,0.0045624569462845,0.9369701317026701,2005-10-11,-0.0006230240108431317
70,193,0.0103092783505154,0.0,0.0045835307601926,0.938715064365064,2005-10-12,-0.0034237712217939364
71,193,0.0103092783505154,0.0,0.004610822018247,0.9378305720037892,2005-10-13,-0.0002587708803512001
72,193,0.0103092783505154,0.0,0.0046080750809321,0.9366719559850598,2005-10-14,0.004561670001279161
73,193,0.0103092783505154,0.0,0.0046105568379664,0.9420480947046554,2005-10-17,0.001607470670140998
74,193,0.0103092783505154,0.0,0.0046274005689664,0.9422880406812248,2005-10-18,-0.004729294044001575
75,193,0.0103092783505154,0.0,0.0046387760956786,0.9408930923831237,2005-10-19,0.00716528436003494
76,193,0.0103092783505154,0.0,0.0046321232184885,0.9425704954214194,2005-10-20,-0.0077184859295462704
77,193,0.0103092783505154,0.0,0.0046485655637652,0.942481082601569,2005-10-21,0.001694459445864105
78,193,0.0103092783505154,0.0,0.004632885066717,0.9423041179937389,2005-10-24,0.006676130564035931
79,193,0.0103092783505154,0.0,0.0046440520584881,0.9345200705525367,2005-10-25,-0.0008697785245432854
80,193,0.0103092783505154,0.0,0.0046582751467539,0.9390197238174235,2005-10-26,-0.0012714195669603079
81,193,0.0103092783505154,0.0,0.0046567197928795,0.9395071418567388,2005-10-27,-0.004645256985000623
82,193,0.0103092783505154,0.0,0.0046280238990678,0.9414205438811627,2005-10-28,0.006206872250835493
83,193,0.0103092783505154,0.0,0.004622449346484,0.9374771619051399,2005-10-31,0.0011947798906324358
84,193,0.0103092783505154,0.0,0.004650332761513,0.9366629570954159,2005-11-01,0.0012991745396406795
85,193,0.0103092783505154,0.0,0.0046464960074253,0.9384619451898554,2005-11-02,0.0045182228957256765
86,193,0.0103092783505154,0.0,0.0046437108973506,0.9393879779760427,2005-11-03,0.0018509861795408256
87,193,0.0103092783505154,0.0,0.0046480332133993,0.9384763115150986,2005-11-04,-0.0005687746460303345
88,193,0.0103092783505154,0.0,0.0046635231424224,0.9405221278964679,2005-11-07,0.0004266135920751868
89,193,0.0103092783505154,0.0,0.0046651187128585,0.9415072347014383,2005-11-08,0.0
90,193,0.0103092783505154,0.0,0.0046818623338349,0.9405691894195465,2005-11-09,0.0005681794075345081
91,193,0.0103092783505154,0.0,0.0046658315218342,0.93972064596143,2005-11-10,0.003358080632857696
92,193,0.0103092783505154,0.0,0.0046900039664477,0.9368790076181891,2005-11-11,0.001476194745339221
93,193,0.0103092783505154,0.0,0.0047030539706463,0.9406804132780257,2005-11-14,-0.0002457149140517867
94,193,0.0103092783505154,0.0,0.0047192269800831,0.9398128879526937,2005-11-15,-0.001582792236403785
95,193,0.0103092783505154,0.0,0.0047176273308522,0.9386205060605864,2005-11-16,0.0008799878840013431
96,193,0.0103092783505154,0.0,0.0046965625324395,0.9384896621678214,2005-11-17,0.004025872428867983
97,193,0.0103092783505154,0.0,0.0046969689070277,0.9389257896737108,2005-11-18,0.0017038112123510807
98,193,0.0103092783505154,0.0,0.0046969366294612,0.9386967968680752,2005-11-21,0.0021811894999637094
99,193,0.0103092783505154,0.0,0.0047048402807283,0.9386826624881199,2005-11-22,0.0018607672919659368
100,193,0.0103092783505154,0.0,0.0047124089917763,0.9419943312761234,2005-11-23,0.0025029646790619697
101,193,0.0103092783505154,0.0,0.0047116365672351,0.9429912128598137,2005-11-25,0.00034166203755736646
102,193,0.0103092783505154,0.0,0.0047052410850035,0.9435889453015348,2005-11-28,-0.0030854707502530054
103,193,0.0103092783505154,0.0,0.0047227098184749,0.941635933326957,2005-11-29,-0.0004818005510915935
104,193,0.0103092783505154,0.0,0.0047124478303626,0.943197872802493,2005-11-30,-0.0023484653979590764
105,193,0.0103092783505154,0.0,0.0047016184344929,0.9427544040081931,2005-12-01,0.0044101003303376185
106,193,0.0103092783505154,0.0,0.0047036145819384,0.9412562890944807,2005-12-02,0.0005482256178268585
107,193,0.0103092783505154,0.0,0.0047008628057256,0.9405733203808323,2005-12-05,-0.0009254247743739619
108,193,0.0103092783505154,0.0,0.0047066262486466,0.9450369892717462,2005-12-06,0.0008226134425539655
109,193,0.0103092783505154,0.0,0.0046995236824554,0.9419354808615832,2005-12-07,-0.002541499465746222
110,193,0.0103092783505154,0.0,0.0046969408324538,0.9384309233030539,2005-12-08,-0.0002757725980377934
111,193,0.0103092783505154,0.0,0.0046953233544391,0.9373322035009126,2005-12-09,0.0011361020060387528
112,193,0.0103092783505154,0.0,0.0047018447215925,0.9369892851411941,2005-12-12,0.00041218951145460814
113,193,0.0103092783505154,0.0,0.004697724801238,0.937929220007295,2005-12-13,0.0029436320929203674
114,193,0.0103092783505154,0.0,0.0047045257126398,0.9371550862214645,2005-12-14,0.0017023834122273929
115,193,0.0103092783505154,0.0,0.004710009910644,0.9389493265762551,2005-12-15,-0.0012589229297106375
116,193,0.0103092783505154,0.0,0.004711517722132,0.9375459368015032,2005-12-16,-0.0014001606726199434
117,193,0.0103092783505154,0.0,0.0046957009225454,0.9391785209489076,2005-12-19,-0.002239654768521726
118,193,0.0103092783505154,0.0,0.0047000863339325,0.9375411461404166,2005-12-20,0.0004142315865514057
119,193,0.0103092783505154,0.0,0.0047199865358821,0.9408152228357266,2005-12-21,0.0006899160507409796
120,193,0.0103092783505154,0.0,0.0047329455710635,0.9411992926358898,2005-12-22,0.0022681959520305384
121,193,0.0103092783505154,0.0,0.004730706475176,0.9363873886412294,2005-12-23,0.00024002537210598973
122,193,0.0103092783505154,0.0,0.0047391911545703,0.9416554735414427,2005-12-27,-0.00444245201924276
123,193,0.0103092783505154,0.0,0.0047342487025343,0.9408968080510945,2005-12-28,0.0009681202066331718
124,193,0.0103092783505154,0.0,0.0047404943052225,0.9391946762275816,2005-12-29,-0.0019382949294786123
125,193,0.0103092783505154,0.0,0.0047307196881163,0.9380588303139552,2005-12-30,-0.0023653880088605472
126,193,0.0103092783505154,0.0,0.0047145815955317,0.9364483875296697,2006-01-03,0.00757216440917885
127,193,0.0103092783505154,0.0,0.0047292490933436,0.9389476708109339,2006-01-04,0.0020518868091550235
128,193,0.0103092783505154,0.0,0.0047294356927751,0.9380165674540991,2006-01-05,0.0002729036240192162
129,193,0.0103092783505154,0.0,0.0047454788708881,0.937603036395588,2006-01-06,0.0035990923488058435
130,193,0.0103092783505154,0.0,0.0047488743390371,0.9369478041557486,2006-01-09,0.001114298753424725
131,193,0.0103092783505154,0.0,0.0047522471699661,0.9372656787677139,2006-01-10,0.0004382653503265388
132,193,0.0103092783505154,0.0,0.0047543482432869,0.9388502434281648,2006-01-11,0.0013791566333976046
133,193,0.0103092783505154,0.0,0.0047548128229405,0.9352949217295338,2006-01-12,-0.0017161743099809446
134,193,0.0103092783505154,0.0,0.0047530170475999,0.9438557930107621,2006-01-13,-0.00040474563921377715
135,193,0.0103092783505154,0.0,0.0047528150085037,0.9403795846852724,2006-01-17,-0.001182834697466717
136,193,0.0103092783505154,0.0,0.0047592927039778,0.9399166131375976,2006-01-18,-0.001729482440383956
137,193,0.0103092783505154,0.0,0.0047703202921973,0.944066920834774,2006-01-19,0.0016616453799493947
138,193,0.0103092783505154,0.0,0.0047453470720438,0.9414616804817197,2006-01-20,-0.007993317978437275
139,193,0.0103092783505154,0.0,0.0047523992059269,0.9371222501087588,2006-01-23,0.0015486316190109761
140,193,0.0103092783505154,0.0,0.0047531126107377,0.9404350918240598,2006-01-24,0.00044637219860921284
141,193,0.0103092783505154,0.0,0.0047525045775262,0.9417131584334913,2006-01-25,0.0003773717662953757
142,193,0.0103092783505154,0.0,0.0047470211090152,0.9357753991468168,2006-01-26,0.002393555590140206
143,193,0.0103092783505154,0.0,0.0047570339701839,0.9393688281002942,2006-01-27,0.004005149287224841
144,193,0.0103092783505154,0.0,0.0047679836663101,0.9316713113348232,2006-01-30,-0.00033789151289620456
145,193,0.0103092783505154,0.0,0.0047699221368882,0.9365128956410076,2006-01-31,-0.003190146896802526
146,193,0.0103092783505154,0.0,0.0047764704572109,0.9363034460808223,2006-02-01,0.0030209615498089093
